"term","contrast","country","estimate","conf.low","conf.high"
"heatwave","heatwave","Chad",0.132372343367654,-0.0809718269569437,0.354151163154136
"hurricane","hurricane","Chad",0.084490593498343,0.0410292011194954,0.150516521063043
"mudslide","mudslide","Chad",0.10418615456005,-0.00689623950738757,0.252867567147775
"sandstorm","sandstorm","Chad",0.0516821377007416,-0.220140161656623,0.373314146020949
"snowstorm","snowstorm","Chad",0.0584309690587932,-0.100394986078686,0.272303708499747
"thunder","thunder","Chad",0.0635175481966237,-0.0740635027783411,0.218948911613464
"tornado","tornado","Chad",0.0960630869525138,0.000810123142850843,0.259180215040872
"volcano","volcano","Chad",-0.00984444549758892,-0.254746703298831,0.355344898142606
"wildfire","wildfire","Chad",0.0759742165114813,-0.0221493121472746,0.200931156320019
"drought","drought","Colombia",0.0699635048040697,-0.0745877656961715,0.165633258202326
"earthquake","earthquake","Colombia",0.0150087749565143,-0.0882352043209361,0.0915722027225338
"flooding","flooding","Colombia",0.0703084302785475,0.0153886965021138,0.120068367879292
"heatwave","heatwave","Colombia",0.0923132364072561,-0.0806160821715224,0.18298545045881
"hurricane","hurricane","Colombia",0.0534397625143562,-0.00763714034815064,0.0937169528170582
"mudslide","mudslide","Colombia",0.0822881934194206,0.0175771999833885,0.162035019263231
"sandstorm","sandstorm","Colombia",0.0453279477595149,-0.289834579965819,0.200837851792529
"snowstorm","snowstorm","Colombia",0.0510898272482813,-0.0894870937050126,0.161103717171853
"thunder","thunder","Colombia",0.0531062542350534,-0.0641826319851197,0.143696336741898
"tornado","tornado","Colombia",0.0607764417191804,-0.0784614626483702,0.166519766456799
"volcano","volcano","Colombia",-0.0104046720034528,-0.403606717933548,0.189349779890626
"wildfire","wildfire","Colombia",0.0618667266781681,-0.0120243764361813,0.140735788664489
"drought","drought","Congo Kinshasa",0.115057613486862,-0.0574644121711829,0.264735370443111
"earthquake","earthquake","Congo Kinshasa",0.0489270717188598,-0.0970948762374642,0.175238135508563
"flooding","flooding","Congo Kinshasa",0.112174382791851,0.0491522160599199,0.173987916740614
"heatwave","heatwave","Congo Kinshasa",0.131751168050854,-0.101586054759794,0.298562295013687
"hurricane","hurricane","Congo Kinshasa",0.0774994952427551,0.00415497862967058,0.149114880687952
"mudslide","mudslide","Congo Kinshasa",0.095064007212294,-0.00699555099501167,0.166356163251416
"sandstorm","sandstorm","Congo Kinshasa",0.0589716032384708,-0.292779232908644,0.312617481064809
"snowstorm","snowstorm","Congo Kinshasa",0.0643287974539604,-0.122542417113192,0.241171344735833
"thunder","thunder","Congo Kinshasa",0.074698611034694,-0.0710531996698614,0.212564305161523
"tornado","tornado","Congo Kinshasa",0.102432437113367,0.0147773438640212,0.231685710983975
"volcano","volcano","Congo Kinshasa",0.0507503967220133,-0.086106837688848,0.234742669870555
"wildfire","wildfire","Congo Kinshasa",0.0763544791721995,-0.044996367261201,0.190774562870764
"drought","drought","Cyprus",0.0781235719066403,-0.0604565293820055,0.172850879365068
"earthquake","earthquake","Cyprus",0.0250310915122104,-0.0387555008313733,0.0827655731537154
"flooding","flooding","Cyprus",0.0658600236841287,0.00324181438784951,0.119703638204187
"heatwave","heatwave","Cyprus",0.0974299390289046,-0.0843069805662843,0.203230422952333
"hurricane","hurricane","Cyprus",0.0559849342136989,-0.0100729967247354,0.0991982393369687
"mudslide","mudslide","Cyprus",0.0815696815944412,-0.00834309304657919,0.163624002276785
"sandstorm","sandstorm","Cyprus",0.0454735690621735,-0.336684637237879,0.208081248615227
"snowstorm","snowstorm","Cyprus",0.0500625687009414,-0.112145280530613,0.171709158488479
"thunder","thunder","Cyprus",0.0454314465603195,-0.0867345446263346,0.123429508646856
"tornado","tornado","Cyprus",0.073067464130149,-0.0222421543064535,0.190120639955334
"volcano","volcano","Cyprus",-0.00896622929666479,-0.450137131143853,0.195900807719316
"wildfire","wildfire","Cyprus",0.0595549814350507,-0.0401845378592433,0.139226399291396
"drought","drought","Gabon",0.0954646801224085,-0.0939431907836511,0.258136573100862
"earthquake","earthquake","Gabon",0.0602146615669194,-0.0671433251441274,0.17621767559366
"flooding","flooding","Gabon",0.00745034064874337,-0.0578311382519009,0.0695072317757857
"heatwave","heatwave","Gabon",0.133141106669264,-0.089885340487203,0.297157836728258
"hurricane","hurricane","Gabon",0.076795202863536,0.0193490407528364,0.128157313541356
"mudslide","mudslide","Gabon",0.13009917211052,0.0588060022892971,0.273299262992999
"sandstorm","sandstorm","Gabon",0.0592757611667113,-0.293957415711118,0.323694897100469
"snowstorm","snowstorm","Gabon",0.0664319625957126,-0.12540995539413,0.256065863858789
"thunder","thunder","Gabon",0.099147961452928,-0.00887372481298499,0.256251125229845
"tornado","tornado","Gabon",0.0922708855305364,-0.00832970866129699,0.21836268186175
"volcano","volcano","Gabon",-0.0121984264731796,-0.383752403439528,0.293303254084973
"wildfire","wildfire","Gabon",0.078061821702335,-0.055375146306006,0.196109969644404
"drought","drought","Georgia",0.0657938359998763,-0.0641496430572971,0.148571001416212
"earthquake","earthquake","Georgia",0.0478685669580436,-0.0635362841625836,0.12078805648082
"flooding","flooding","Georgia",0.0786767443841149,0.025076263438721,0.124571049323983
"heatwave","heatwave","Georgia",0.0847344768884542,-0.0933702364141153,0.169088119358004
"hurricane","hurricane","Georgia",0.0539970688328432,0.0100617718421764,0.0982833954386918
"mudslide","mudslide","Georgia",0.0731636623669175,0.0109327898965426,0.140272570736135
"sandstorm","sandstorm","Georgia",0.0396587634418066,-0.303197422320391,0.1763158472718
"snowstorm","snowstorm","Georgia",0.0458737144260617,-0.0850693976909903,0.149653912180491
"thunder","thunder","Georgia",0.0462231215965735,-0.0738110105479102,0.129825505441602
"tornado","tornado","Georgia",0.0546976229864911,-0.0750263110292968,0.14984992275403
"volcano","volcano","Georgia",-0.00830976408617236,-0.466846083101782,0.162165863205589
"wildfire","wildfire","Georgia",0.0557985236582701,-0.0128371129372934,0.124259555682885
"drought","drought","Indonesia",0.122214004111281,-0.0618756127603955,0.288429709567799
"earthquake","earthquake","Indonesia",0.0639075182259712,-0.0200122164222991,0.148464569689534
"flooding","flooding","Indonesia",0.074106524598448,0.0041986859092441,0.145330053716307
"heatwave","heatwave","Indonesia",0.134191755970563,-0.0854521294375619,0.31497779710326
"hurricane","hurricane","Indonesia",0.0790964585414924,0.00232852916497329,0.155202577202996
"mudslide","mudslide","Indonesia",0.114896800421645,0.0126527374056903,0.235467964949915
"sandstorm","sandstorm","Indonesia",0.0585396065158113,-0.301397948458788,0.329072708786141
"snowstorm","snowstorm","Indonesia",0.0646366858555175,-0.124651377391049,0.255523221463418
"thunder","thunder","Indonesia",0.0684824378865058,-0.0996483434670307,0.206898385849834
"tornado","tornado","Indonesia",0.0831335008187718,-0.0929613677494423,0.263676568998308
"volcano","volcano","Indonesia",-0.00788728199757066,-0.207829853843099,0.189404861267231
"wildfire","wildfire","Indonesia",0.0829734705685276,-0.0322691933118107,0.207727268876426
"drought","drought","Ivory Coast",0.173154119375327,0.0708046985991984,0.272619309784872
"earthquake","earthquake","Ivory Coast",0.0697060053575777,-0.0757342327912538,0.209388750570767
"flooding","flooding","Ivory Coast",0.118750113763627,0.0374799076020406,0.199478497154908
"heatwave","heatwave","Ivory Coast",0.13644421548471,-0.0947543941662943,0.323759845393554
"hurricane","hurricane","Ivory Coast",0.0818875899119242,0.00846692549994446,0.162743197356567
"mudslide","mudslide","Ivory Coast",0.0982449764247883,-0.0392887364134501,0.186978327522224
"sandstorm","sandstorm","Ivory Coast",0.0579858415382097,-0.277338744638269,0.339502563768975
"snowstorm","snowstorm","Ivory Coast",0.0643061978688085,-0.127942178688866,0.258725387355888
"thunder","thunder","Ivory Coast",0.0702886266564896,-0.0897872427709454,0.218919029524881
"tornado","tornado","Ivory Coast",0.0834593175733566,-0.0823648906004322,0.278223055737328
"volcano","volcano","Ivory Coast",-0.0117258689400152,-0.355584234054753,0.304094267431947
"wildfire","wildfire","Ivory Coast",0.0768647373836984,-0.0597636859857627,0.192136200816267
"drought","drought","Latvia",0.0955662558570425,-0.0839985028936162,0.287363045223914
"earthquake","earthquake","Latvia",0.0650544330403602,-0.072537692205413,0.212813605786297
"flooding","flooding","Latvia",0.102478250748568,0.0387394508407532,0.165716645738311
"heatwave","heatwave","Latvia",0.137642837537907,-0.0839664564130504,0.348881134175225
"hurricane","hurricane","Latvia",0.0781857469635541,0.00794397464090937,0.150293264130812
"mudslide","mudslide","Latvia",0.11076721150332,-0.00887040187009576,0.255631034557595
"sandstorm","sandstorm","Latvia",0.0563547177708336,-0.234093321525715,0.373139797718706
"snowstorm","snowstorm","Latvia",0.0552227789125934,-0.117938249790009,0.235147277653297
"thunder","thunder","Latvia",0.106776648648209,0.0322300947693801,0.209790040939084
"tornado","tornado","Latvia",0.0823449746316253,-0.0887048384537602,0.296812817375702
"volcano","volcano","Latvia",-0.0145887417575732,-0.290098294215521,0.327046678321586
"wildfire","wildfire","Latvia",0.0766008767389666,-0.0467952526008918,0.212929822457915
"drought","drought","Mauritius",0.134218209635424,0.0492166211471782,0.221473111124372
"earthquake","earthquake","Mauritius",0.0667985951934188,-0.0758167459697672,0.205305806675018
"flooding","flooding","Mauritius",0.118459371409143,0.0463714777466722,0.190545553093178
"heatwave","heatwave","Mauritius",0.133991377730579,-0.0941169103269683,0.315279532230639
"hurricane","hurricane","Mauritius",0.0958530046788137,0.051840416360226,0.169629145407754
"mudslide","mudslide","Mauritius",0.108868448225037,-0.013206928999555,0.238861643923513
"sandstorm","sandstorm","Mauritius",0.0576420551597515,-0.277605093518162,0.334703577787933
"snowstorm","snowstorm","Mauritius",0.0661714557086978,-0.117794578199902,0.259856100866883
"thunder","thunder","Mauritius",0.0685372969633022,-0.0920261972963312,0.216940158052165
"tornado","tornado","Mauritius",0.0837131540941788,-0.0915209863567394,0.272330624387327
"volcano","volcano","Mauritius",-0.0127845197719356,-0.367677716255278,0.320725668927603
"wildfire","wildfire","Mauritius",0.0770001939689958,-0.0522772836439547,0.196981320011053
"drought","drought","Montenegro",0.0843422754709763,-0.0737961290697812,0.268829701010881
"earthquake","earthquake","Montenegro",0.0578715174127707,-0.0603311749543082,0.203204257052092
"flooding","flooding","Montenegro",0.0815398327063377,0.00273760776008424,0.166454824724093
"heatwave","heatwave","Montenegro",0.126239454323818,-0.0735407595707669,0.34487436690727
"hurricane","hurricane","Montenegro",0.0687142969517415,0.0025044555788828,0.145938911655582
"mudslide","mudslide","Montenegro",0.0960122240516884,-0.0174160992828281,0.230064634651693
"sandstorm","sandstorm","Montenegro",0.0507714987927581,-0.186225353968025,0.374958996236651
"snowstorm","snowstorm","Montenegro",0.0561430186444914,-0.0896805628955859,0.25916828426043
"thunder","thunder","Montenegro",0.0712204171716334,-0.0422804183487139,0.243340099802818
"tornado","tornado","Montenegro",0.0743524764760259,-0.0623801841618885,0.280114306292307
"volcano","volcano","Montenegro",-0.00990384184070352,-0.231593805273846,0.352144833563261
"wildfire","wildfire","Montenegro",0.0822121802840927,-8.28865533900826e-05,0.235300084096784
"drought","drought","Nepal",0.0775583013552601,-0.10809624782698,0.247931896955083
"earthquake","earthquake","Nepal",-0.0427001211604722,-0.16506292817505,0.0658027272638174
"flooding","flooding","Nepal",0.0942063030915975,0.0204654219341572,0.167556297090911
"heatwave","heatwave","Nepal",0.136509900380033,-0.0933907774303229,0.323524999504652
"hurricane","hurricane","Nepal",0.0797548964604135,0.00181854055451276,0.157830105580828
"mudslide","mudslide","Nepal",0.111882639155862,0.0262571144787269,0.209408980384852
"sandstorm","sandstorm","Nepal",0.0610865891582622,-0.294134965119838,0.336733882924822
"snowstorm","snowstorm","Nepal",0.0684766947873487,-0.128031900085317,0.257233736762235
"thunder","thunder","Nepal",0.0710806634246133,-0.0947995211465967,0.218151037467432
"tornado","tornado","Nepal",0.0863767193956048,-0.0553276330136594,0.254803263655668
"volcano","volcano","Nepal",-0.0138727071142021,-0.357330557013049,0.318072442424542
"wildfire","wildfire","Nepal",0.0867170089689867,-0.00758492010752223,0.200657074359526
"drought","drought","Panama",0.0725588636753455,-0.0857184479799273,0.178812261072143
"earthquake","earthquake","Panama",0.0475982694183239,-0.0619001549969793,0.132742124417047
"flooding","flooding","Panama",0.0659121919823439,0.00579262393955387,0.119771412815845
"heatwave","heatwave","Panama",0.10038141723216,-0.0876213168276668,0.210368265834214
"hurricane","hurricane","Panama",0.062409523587002,0.00755141215897033,0.12016127557242
"mudslide","mudslide","Panama",0.0839914837014826,-0.00567625037879615,0.167647573066174
"sandstorm","sandstorm","Panama",0.0470147013747473,-0.312023011068733,0.221639407264499
"snowstorm","snowstorm","Panama",0.0516902439197185,-0.101559653519566,0.172771090939206
"thunder","thunder","Panama",0.0486228641592864,-0.109074069601999,0.137852244035268
"tornado","tornado","Panama",0.0653713224871325,-0.071793230386766,0.185450920834141
"volcano","volcano","Panama",-0.0114267286871996,-0.423937021056476,0.20581085809042
"wildfire","wildfire","Panama",0.0608270467350264,-0.0421974504011417,0.139325321768828
"drought","drought","Philippines",0.0918118011281321,-0.0957598121223076,0.252800023901543
"earthquake","earthquake","Philippines",0.0970223558608295,0.0200458564324968,0.172017450660154
"flooding","flooding","Philippines",0.0601755983063303,-0.0124837438969548,0.129489072015247
"heatwave","heatwave","Philippines",0.128929618485688,-0.104996698391756,0.294578393736626
"hurricane","hurricane","Philippines",0.0688968583916558,0.0127354076815115,0.110936397926287
"mudslide","mudslide","Philippines",0.110804529051341,0.0106331371414469,0.241192618715184
"sandstorm","sandstorm","Philippines",0.0593437021915676,-0.317979904849395,0.303869808967544
"snowstorm","snowstorm","Philippines",0.0651476942185298,-0.117637963849892,0.245202471305947
"thunder","thunder","Philippines",0.0686268635662784,-0.0873198289535365,0.199579115730925
"tornado","tornado","Philippines",0.0769149483340025,-0.0914004898697171,0.228870082156223
"volcano","volcano","Philippines",-0.0248962765927043,-0.171993053719256,0.094788020452704
"wildfire","wildfire","Philippines",0.0849694270643418,-0.0170837785328754,0.214964633288882
"drought","drought","Slovenia",0.0941094523265266,-0.0912310002243246,0.235325628358949
"earthquake","earthquake","Slovenia",0.0663908793826788,-0.0802131277618171,0.193268787927453
"flooding","flooding","Slovenia",0.0536227823924691,-0.00530043392283396,0.109237513086198
"heatwave","heatwave","Slovenia",0.126603829899203,-0.105490237335734,0.284478511372843
"hurricane","hurricane","Slovenia",0.077666917944689,0.0115865813902447,0.146705319153061
"mudslide","mudslide","Slovenia",0.113974073005412,0.0249523387285406,0.238837413391642
"sandstorm","sandstorm","Slovenia",0.057526137961609,-0.302602308634771,0.303892470430149
"snowstorm","snowstorm","Slovenia",0.0640513900716975,-0.123173831436739,0.234004533194282
"thunder","thunder","Slovenia",0.0563127791674501,-0.118111225606554,0.165164807524224
"tornado","tornado","Slovenia",0.0811669283731689,-0.0915019065418094,0.247094546539075
"volcano","volcano","Slovenia",-0.013415597912007,-0.402548915161453,0.271608961174738
